Synagoge Enschede Stichting;Prinsestraat;18;POLYGON((257422.021887024 471063.945947542,257422.629091889 471061.334896539,257422.81009698 471060.55392583,257424.654926546 471060.99105217,257426.770013405 471061.491874335,257428.063067331 471060.900047894,257429.098072728 471056.445927363,257428.290080272 471055.075073422,257424.512100723 471054.180998423,257425.229933084 471051.101952736,257426.451916549 471045.85709767,257427.112941918 471043.021152142,257430.605946758 471043.846975924,257432.226072934 471043.104996809,257433.227032363 471038.817928495,257432.543007051 471037.654097932,257430.475082817 471037.164974838,257428.632092928 471036.729146625,257428.782046504 471036.088899252,257429.216982752 471034.227950613,257429.418917154 471033.36605005,257428.236952634 471033.086873111,257429.429039359 471027.998024236,257429.216058931 471027.948950258,257429.435936156 471027.012952926,257429.803943207 471025.445150028,257430.013013326 471024.552046634,257427.995907179 471024.074949133,257430.010018873 471015.494951023,257429.197893118 471015.302876014,257428.008100016 471015.021102821,257426.350949348 471014.629148115,257425.407027866 471014.405878239,257426.151077614 471011.242971957,257427.11501255 471011.471123745,257427.775106134 471008.659874485,257424.475992087 471007.878903777,257423.840037293 471010.582902264,257420.970101544 471009.903973893,257419.754091056 471015.078953093,257404.712088544 471011.51597682,257402.317100024 471021.71707271,257417.526998934 471025.31904854,257416.337898698 471030.39197744,257416.42093104 471030.412126282,257416.299026564 471032.107002272,257415.660093246 471031.955877993,257406.021938481 471029.675021116,257405.003036229 471034.025148138,257403.520001819 471033.675123729,257402.073068081 471039.854024955,257399.353093872 471039.209875237,257397.986890889 471045.054026947,257400.762071333 471045.709875736,257399.333996274 471051.823122,257400.619006591 471052.127003172,257398.353050299 471061.83605319,257407.898966374 471064.090899745,257405.606099831 471073.943922398,257416.017970128 471076.406126818,257417.113923781 471071.6819242,257418.568901128 471072.026103055,257419.08709271 471072.148947279,257419.507072624 471070.340003359,257420.361057002 471066.656126069,257420.117948879 471066.598928843,257420.801966227 471063.657022704,257422.021887024 471063.945947542));POLYGON((257398.869223397 471061.951090733,257408.158740884 471063.790740383,257406.599395001 471071.794613977,257418.476509162 471074.110394891,257420.510650961 471063.635683878,257422.02141051 471063.924168223,257422.756643287 471060.141813009,257427.197361204 471060.980876697,257428.365236378 471054.984054523,257424.524388753 471054.237016273,257426.770218455 471042.731497526,257431.333078211 471043.603717756,257432.555888477 471037.32625553,257428.928591564 471036.64487806,257429.754259381 471032.349861942,257428.292341368 471032.074633822,257429.568937518 471025.571638423,257427.788980418 471025.234708946,257429.602693451 471015.919117723,257425.198889987 471015.074684173,257425.913185966 471011.414362088,257420.885451233 471010.452905849,257419.869318763 471015.644401195,257404.505668278 471012.662394229,257404.056270093 471015.391045845,257402.710606189 471022.266265375,257417.37025559 471025.141832796,257415.929025039 471032.480569968,257405.036357495 471030.362756448,257398.869223397 471061.951090733));POINT(257420.108 471048.06)
Damsté advocaten-notarissen;Hengelosestraat;571;POLYGON((255088.280893439 473054.023975631,255098.267033837 473048.124896426,255095.769923341 473043.910953277,255097.192009495 473043.074075505,255107.49095071 473037.00892365,255108.096076979 473038.033002482,255109.974028692 473041.207926394,255119.967989708 473035.320872782,255107.248989399 473013.772076505,255104.057970305 473015.646022342,255103.626028509 473014.914125612,255078.312002998 473029.850151586,255082.848056844 473037.561097489,255081.373989863 473038.420075275,255082.676943003 473040.566046407,255084.133990982 473039.707076584,255084.372957841 473040.112028488,255082.744103155 473041.071097439,255081.184933199 473041.98987667,255088.280893439 473054.023975631));POLYGON((255074.198333173 473033.206810295,255086.902364722 473053.33113344,255118.123276217 473035.264090721,255105.573703528 473013.575359342,255102.229839582 473015.026156758,255099.595182091 473012.364690382,255077.560293816 473025.088924635,255078.044811479 473029.360002462,255074.198333173 473033.206810295));POINT(255098.332 473033.726)
MyGreenAdmin;Benninkburg;119;POLYGON((258719.58598 471687.510125,258719.585984084 471687.510125569,258719.662111413 471686.956973992,258721.249107477 471687.176022964,258721.446908579 471685.704098291,258727.658063881 471686.563076077,258727.45198025 471688.091871454,258731.316902451 471688.628125318,258731.53102969 471687.035952674,258737.661908182 471687.887125771,258737.448927755 471689.463051918,258739.633006479 471689.766925125,258739.701090451 471689.268046169,258739.808619345 471689.283080452,258743.09106 471689.7419,258743.091043497 471689.742016574,258745.265937799 471690.046102064,258741.236113652 471720.620146039,258745.368983596 471721.189872465,258749.339929528 471721.736853714,258749.33993 471721.73685,258751.40993 471722.021875,258757.23905 471679.67795,258752.209645746 471678.955249975,258752.20895001 471678.95515208,258752.042893289 471680.165125879,258752.025579043 471680.162731151,258741.246 471678.672075,258741.246033379 471678.671815438,258741.16802968 471678.66102677,258740.995068198 471678.636975583,258721.141012524 471675.890075194,258721.672081844 471671.99300245,258715.975900681 471671.213003346,258715.395925297 471675.46995028,258715.03405 471678.126075,258712.893840796 471677.831606512,258712.619971677 471677.793925735,258712.619578906 471677.796813976,258711.830131883 471683.628384838,258711.829922044 471683.629946233,258712.166404717 471683.676149275,258712.39802 471683.70795,258712.398019631 471683.707952736,258712.398023821 471683.707953311,258712.205048884 471685.152896057,258712.026446206 471686.463406818,258712.02611 471686.4659,258712.026696878 471686.465981064,258713.826090916 471686.713873833,258719.569538555 471687.507853986,258719.58598 471687.510125));POLYGON((258722.030325631 471676.530184058,258720.987841209 471681.70113824,258720.756025345 471686.697787902,258720.868541694 471687.798770535,258741.632073025 471690.356621734,258739.071953813 471710.030103355,258748.729672532 471713.269857253,258751.575424534 471691.391659525,258754.165429485 471691.733752034,258755.577110204 471680.910883832,258722.030325631 471676.530184058));POINT(258737.392 471683.366)
Voetenmassage Fish Spa;Minkmaatstraat;222;POLYGON((258956.541173923 472420.278849172,258950.423000584 472426.945844879,258950.422952157 472426.945901443,258950.599502167 472427.090598343,258952.39497 472428.562125,258952.764135733 472428.891026138,258952.805062938 472428.841947294,258955.485018202 472431.211849311,258955.735031086 472431.431877851,258955.679011671 472431.487979014,258955.8889 472431.674975,258965.955755047 472420.596843868,258964.081039818 472418.961950677,258960.171957409 472423.468075928,258958.477089382 472421.979896793,258956.541173923 472420.278849172));POLYGON((258951.105165661 472429.976923117,258957.480819662 472435.664751555,258963.641988697 472428.758180908,258957.266332448 472423.070336706,258951.105165661 472429.976923117));POINT(258955.677 472426.47)
Wooldrik Eetcafé;Wooldrikshoekweg;48;POLYGON((259806.832089762 471045.900000479,259806.829453866 471045.905296612,259805.941986762 471047.690100741,259804.832932379 471049.852971416,259805.637930383 471050.260846097,259804.861913263 471051.801021986,259801.306112526 471050.01092878,259800.89901035 471050.805876254,259800.103903596 471050.408075995,259799.697032375 471051.202051865,259799.298897629 471052.006102156,259800.093088526 471052.403902416,259799.694961743 471053.19884989,259803.250993436 471054.998053876,259802.336052838 471056.809928537,259802.283937145 471056.913652309,259811.64691 471061.39405,259813.804506049 471057.201226943,259813.701958858 471057.149878525,259816.751991806 471051.20984859,259816.875614527 471051.233189298,259817.22210915 471050.559851651,259806.832089762 471045.900000479));POLYGON((259796.287633643 471054.270439255,259814.227147581 471059.323286473,259817.508108806 471051.130268433,259810.511767463 471048.323904894,259808.883837663 471052.417881639,259798.666395907 471048.318348854,259796.287633643 471054.270439255));POINT(259808.243 471053.321)
Mossel ICT Diensten;Boogschutterstraat;6;POLYGON((255586.50090941 472136.064075425,255586.50091 472136.064075,255594.092978175 472130.583926317,255589.852929884 472124.709878905,255587.851011026 472121.935996588,255584.325107029 472117.051901361,255580.050096164 472111.129097491,255577.898908632 472108.148852806,255574.16301866 472102.973873605,255570.353071738 472097.694900895,255568.111947103 472094.591150975,255564.468980723 472089.543897912,255560.245026864 472083.691949476,255558.066929081 472080.674974964,255554.56310917 472075.820123432,255550.447027274 472070.118001148,255548.176929719 472066.972973977,255544.392053372 472061.730078047,255536.89704253 472067.140026194,255540.764027398 472072.497977586,255535.940012355 472075.929978423,255538.360071449 472079.230024255,255543.104972423 472075.839953716,255546.83511241 472081.008099831,255550.69405367 472086.354997234,255549.475972549 472087.234123862,255551.884069762 472090.569927916,255553.155971386 472089.652128253,255556.821021853 472094.728951534,255560.538969002 472099.880851152,255556.261887505 472102.522125418,255557.677076862 472104.460101567,255560.458007292 472102.426900238,255561.613993344 472104.027849176,255562.824022892 472103.15392302,255566.420989386 472108.137153735,255570.376987538 472113.617949352,255569.200080138 472114.466852717,255571.566087774 472117.746096661,255572.766003081 472116.879975195,255576.514077926 472122.073152065,255580.333916097 472127.366101541,255579.119976241 472128.24197887,255581.457010957 472131.479953526,255582.598040675 472130.656072952,255586.50090941 472136.064075425));POLYGON((255587.194855891 472114.460577573,255578.530141917 472120.818081681,255588.059225363 472133.834913022,255596.733795693 472127.489377077,255587.194855891 472114.460577573));POINT(255585.73 472126.05)
Mango's Barbershop;Van Leeuwenhoekstraat;91;POLYGON((259688.532048397 471621.381078465,259690.071897764 471621.050876376,259688.230062651 471612.604123434,259691.970093887 471611.780903869,259695.719092552 471610.957023295,259697.562082441 471619.410927881,259699.101931807 471619.070977893,259700.651903379 471618.741102326,259698.796951608 471610.280046096,259702.697058625 471609.423027446,259701.170086996 471602.48004709,259695.66595695 471603.690028853,259690.607108348 471604.801846733,259685.248113675 471605.97997262,259680.023893253 471607.127875243,259681.551087873 471614.072153726,259685.14208139 471613.282072237,259686.982076826 471621.721028453,259688.532048397 471621.381078465));POLYGON((259686.298347357 471608.208295317,259688.374333739 471617.384155127,259693.610814748 471616.153124249,259691.614927025 471606.957256367,259686.298347357 471608.208295317));POINT(259688.83 471609.13)
Fragma Entertainment;G.J. van Heekstraat;105;MULTIPOLYGON(((256005.032812555 472121.462593835,256003.11693 472114.032,256003.116929022 472114.031996064,256000.560936154 472113.996898897,255998.446088214 472114.513003918,255996.989956091 472108.544048848,255993.913936712 472109.294151212,255995.250927856 472114.776898001,255994.910993796 472114.860097587,255997.015950202 472123.488849951,255997.016088597 472123.488816209,256005.032812555 472121.462593835)),((256000.948926441 472105.304566362,256000.36406 472102.95015,255999.143834722 472097.757410872,255999.077901744 472097.771928405,256000.364058872 472102.950148941,256000.948926441 472105.304566362)));POLYGON((255994.761461766 472112.392635373,255997.243557544 472121.634932187,256004.966298282 472119.545009575,256002.478079003 472110.302579529,255994.761461766 472112.392635373));POINT(256000.616 472119.62)
Edge-Art;Wethouder Gerbertstraat;24;POLYGON((256898.803518654 469664.348730357,256898.85791 469664.41405,256905.126817222 469671.901763831,256907.613087057 469669.715121309,256908.307003619 469669.104125594,256908.169003961 469668.947147798,256909.893083826 469667.397877056,256905.702937017 469662.820896372,256906.070936104 469662.477052003,256903.675947584 469659.876075421,256898.803518654 469664.348730357));POLYGON((256896.560336837 469658.099319869,256899.020384882 469666.64698767,256900.979191293 469670.615688399,256902.454186619 469672.294466027,256909.679211208 469666.236601567,256904.74260285 469661.668681415,256899.413090021 469665.455736108,256896.560336837 469658.099319869));POINT(256904.17 469665.63)
Dunamis Consultancy;Schubertlaan;6;POLYGON((257162.342964313 473525.452747809,257164.81496 473525.831025,257175.42000615 473527.240037476,257175.420026706 473527.239901659,257175.934077024 473523.845928775,257173.516088562 473523.479976428,257174.213907468 473518.866926927,257174.213971144 473518.86650673,257163.642351081 473517.271287553,257166.013949967 473517.6299712,257165.483111602 473521.135097202,257163.052930302 473520.766875123,257162.342964313 473525.452747809));POLYGON((257162.338027238 473526.418812122,257171.616264194 473527.987721601,257172.931892162 473520.148038274,257163.653514543 473518.585243691,257162.338027238 473526.418812122));POINT(257169.434 473523.08)
